Id,MSSubClass,LotFrontage,LotArea,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Grvl,Street_Pave,Alley_Grvl,Alley_None,Alley_Pave,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,CentralAir_N,CentralAir_Y,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
1137,50,80.0,9600,3,0,6,5,1950,1950,0.0,3,4,4,4,3,1,280,6,0,752,1032,4,0,1032,220,0,1252,0,0,1,0,3,1,3,6,6,0,3,1950.0,3,1,288,5,5,2,0,0,96,0,0,0,3,4,0,4,2008,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1138,50,54.0,6342,3,0,5,8,1875,1996,0.0,3,2,4,4,3,6,0,6,0,780,780,2,4,780,240,0,1020,0,0,1,0,2,1,3,6,6,0,3,0.0,1,0,0,3,3,0,0,0,176,0,0,0,3,4,0,5,2010,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1139,20,69.69340016708438,9819,0,1,6,5,1977,1977,0.0,3,4,4,4,1,0,1567,6,0,0,1567,4,4,1567,0,0,1567,1,0,2,0,2,1,2,5,6,2,5,1977.0,2,2,714,5,5,2,264,32,0,0,0,0,3,4,0,5,2009,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1140,30,98.0,8731,0,0,5,5,1920,1950,0.0,3,1,4,4,3,1,645,6,0,270,915,4,4,1167,0,0,1167,0,0,1,0,3,1,3,6,0,1,2,1972.0,3,2,495,5,5,2,0,0,216,0,126,0,3,4,0,5,2007,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1141,20,60.0,7350,3,0,5,7,1951,1951,0.0,3,4,4,4,2,0,852,6,0,100,952,4,4,952,0,0,952,1,0,1,0,2,1,3,4,6,0,3,1988.0,3,2,840,5,5,2,0,0,0,0,0,0,3,4,0,6,2008,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1142,60,69.69340016708438,10304,0,0,5,7,1976,1976,44.0,3,2,4,4,3,0,381,6,0,399,780,0,4,1088,780,0,1868,1,0,2,1,4,1,2,9,6,1,5,1976.0,3,2,484,5,5,2,448,96,0,0,0,0,3,4,0,10,2009,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1143,60,77.0,9965,3,0,8,5,2006,2007,340.0,2,4,0,4,1,2,1150,6,0,316,1466,0,4,1466,1362,0,2828,1,0,3,0,4,1,2,11,6,1,5,2006.0,2,3,1052,5,5,2,125,144,0,0,0,0,3,4,0,4,2007,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1144,20,69.69340016708438,9000,3,0,5,3,1959,1959,0.0,3,4,4,4,3,2,288,6,0,718,1006,4,4,1006,0,0,1006,0,0,1,0,3,1,3,5,6,0,3,0.0,1,0,0,3,3,2,0,24,0,0,0,0,3,4,0,7,2008,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1145,190,60.0,12180,3,0,4,4,1941,1950,0.0,3,1,2,4,3,1,348,6,0,324,672,1,0,672,252,0,924,1,0,1,0,2,1,1,5,6,0,3,1941.0,3,1,280,5,5,2,0,0,0,0,0,0,3,2,0,7,2010,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1146,50,52.0,6240,3,0,5,6,1928,1950,0.0,3,4,4,4,3,6,0,6,0,1042,1042,0,4,1042,534,0,1576,0,0,1,0,3,1,3,8,6,1,2,1928.0,3,1,225,5,5,2,0,0,0,0,0,0,3,4,0,8,2006,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1147,20,69.69340016708438,11200,3,0,6,5,1985,1985,85.0,2,4,2,4,3,2,1258,6,0,40,1298,4,4,1298,0,0,1298,1,0,2,0,3,1,2,5,6,1,5,1985.0,3,2,403,5,5,2,165,26,0,0,0,0,3,4,0,5,2006,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1148,70,75.0,12000,3,0,7,7,1941,1950,0.0,3,4,4,4,3,5,275,6,0,429,704,0,4,860,704,0,1564,0,0,1,1,3,1,1,7,6,1,2,1941.0,3,1,234,5,5,2,0,0,0,0,0,0,3,4,0,7,2009,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1149,50,69.69340016708438,5700,3,0,7,7,1926,1950,0.0,3,4,4,4,3,6,0,6,0,572,572,4,4,572,539,0,1111,0,0,1,0,2,1,3,5,6,1,2,1982.0,3,1,288,5,5,2,0,0,176,0,0,0,3,4,0,8,2008,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1150,70,50.0,9000,3,0,7,9,1920,1988,0.0,3,2,4,4,3,0,624,6,0,26,650,0,4,832,650,0,1482,0,1,1,0,3,1,3,7,6,0,3,1930.0,3,2,324,5,5,2,0,0,0,0,0,0,3,4,0,7,2009,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1151,20,57.0,8280,0,0,6,5,1950,1950,0.0,3,4,4,4,3,6,0,6,0,932,932,0,0,932,0,0,932,0,0,1,0,2,1,2,4,6,1,2,1950.0,3,1,306,5,5,2,0,0,214,0,0,0,3,0,0,11,2007,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1152,20,134.0,17755,3,0,5,4,1959,1959,132.0,3,4,4,4,3,1,176,6,0,1290,1466,4,4,1466,0,0,1466,0,0,1,1,3,1,1,6,6,2,2,1959.0,0,2,528,5,5,2,0,140,0,0,100,0,3,4,0,11,2006,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1153,20,90.0,14115,0,0,6,7,1956,2004,0.0,3,4,4,4,3,0,296,2,547,230,1073,0,4,1811,0,0,1811,0,0,1,0,2,1,0,6,6,1,2,1956.0,0,2,470,5,5,2,0,0,280,0,0,0,3,4,0,7,2006,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1154,30,69.69340016708438,5890,3,0,6,8,1930,2007,0.0,2,2,4,4,0,0,538,6,0,278,816,0,4,816,0,0,816,0,0,1,0,2,1,3,5,6,0,3,2002.0,3,1,432,5,5,2,0,0,96,0,0,0,3,4,0,6,2008,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1155,60,69.69340016708438,13700,0,0,7,6,1965,1988,288.0,3,4,4,4,1,0,454,6,0,410,864,4,4,902,918,0,1820,0,0,1,2,4,1,2,8,6,2,2,1965.0,3,2,492,5,5,2,60,84,0,0,273,0,3,0,0,5,2008,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1156,20,90.0,10768,0,0,5,8,1976,2004,0.0,2,2,2,4,1,0,1157,6,0,280,1437,4,4,1437,0,0,1437,1,0,2,0,3,1,2,6,6,1,1,1976.0,2,2,528,5,5,2,0,21,0,0,180,0,3,4,0,7,2007,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1157,80,85.0,9350,3,0,5,8,1965,1999,0.0,3,2,4,4,1,0,633,6,0,586,1219,2,4,1265,0,0,1265,0,1,2,0,3,1,2,6,6,1,2,1965.0,2,2,502,5,5,2,0,92,0,96,0,0,3,2,0,10,2008,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1158,120,34.0,5001,0,0,7,5,2007,2008,166.0,2,4,2,4,3,2,904,6,0,410,1314,0,4,1314,0,0,1314,1,0,2,0,2,1,2,6,6,1,2,2008.0,2,2,626,5,5,2,172,62,0,0,0,0,3,4,0,7,2009,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1159,20,92.0,11932,3,0,8,5,2007,2008,186.0,2,4,2,4,3,6,0,6,0,1580,1580,0,4,1580,0,0,1580,0,0,2,0,3,1,2,7,6,0,3,2008.0,2,3,830,5,5,2,0,24,0,0,0,0,3,4,0,6,2008,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1160,60,76.0,9120,3,0,6,6,1974,1974,270.0,2,4,4,4,3,0,442,6,0,459,901,4,4,943,933,0,1876,0,0,2,1,4,1,2,8,6,1,5,1974.0,2,2,540,2,5,2,0,69,0,0,0,0,3,4,0,7,2008,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1161,160,24.0,2280,3,0,6,5,1978,1978,0.0,3,4,2,4,3,0,311,6,0,544,855,1,4,855,601,0,1456,0,0,2,1,3,1,3,7,6,1,5,1978.0,3,2,440,5,5,2,26,0,0,0,0,0,3,4,0,7,2010,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1162,20,69.69340016708438,14778,0,0,6,7,1954,2006,72.0,2,4,4,4,3,1,728,6,0,568,1296,0,4,1640,0,0,1640,1,0,1,0,3,1,2,7,6,1,2,1993.0,3,2,924,5,5,2,108,0,0,216,0,0,3,4,0,11,2008,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1163,20,109.0,8724,3,0,5,5,1968,1968,0.0,3,4,2,4,3,1,492,6,0,402,894,2,4,894,0,0,894,0,0,1,0,3,1,3,5,6,1,4,1968.0,0,2,450,5,5,2,0,0,0,0,0,0,3,4,0,5,2007,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1164,90,60.0,12900,3,0,4,4,1969,1969,0.0,3,4,2,4,0,2,1198,6,0,0,1198,4,4,1258,0,0,1258,2,0,0,2,0,2,3,6,6,0,3,1969.0,3,2,400,1,5,2,120,0,0,0,0,0,3,4,0,1,2008,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1165,80,69.69340016708438,16157,0,0,5,7,1978,1978,0.0,3,4,2,4,1,0,680,5,391,289,1360,0,4,1432,0,0,1432,1,0,1,1,2,1,2,5,6,1,5,1978.0,3,2,588,5,5,2,168,180,0,0,0,0,3,4,0,6,2007,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1166,20,79.0,9541,0,0,7,5,2009,2009,268.0,2,4,2,4,3,6,0,6,0,1502,1502,0,4,1502,0,0,1502,0,0,2,0,3,1,2,7,6,0,3,2009.0,2,2,644,5,5,2,0,114,0,0,0,0,3,4,0,9,2009,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1167,20,64.0,10475,0,0,8,5,2008,2008,72.0,2,4,2,4,0,6,0,6,0,1694,1694,0,4,1694,0,0,1694,0,0,2,0,3,1,2,7,6,0,3,2008.0,2,3,776,5,5,2,160,33,0,0,0,0,3,4,0,2,2010,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1168,60,58.0,10852,0,0,6,5,2000,2000,0.0,3,4,2,4,3,2,786,6,0,173,959,0,4,959,712,0,1671,1,0,2,1,3,1,3,7,6,1,5,2000.0,0,2,472,5,5,2,0,38,0,0,0,0,3,4,0,2,2006,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1169,70,120.0,13728,3,0,6,7,1935,1986,0.0,3,4,4,4,3,5,626,6,0,501,1127,0,4,1236,872,0,2108,0,0,2,0,4,1,2,7,6,2,5,1935.0,3,2,540,5,5,2,0,0,0,0,90,0,3,4,0,7,2008,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1170,60,118.0,35760,0,0,10,5,1995,1996,1378.0,2,2,0,4,1,2,1387,6,0,543,1930,0,4,1831,1796,0,3627,1,0,3,1,4,1,2,10,6,1,5,1995.0,0,3,807,5,5,2,361,76,0,0,0,0,3,4,0,7,2006,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1171,80,76.0,9880,3,0,6,6,1977,1977,0.0,3,4,4,4,0,0,522,6,0,574,1096,4,4,1118,0,0,1118,1,0,1,0,3,1,3,6,6,1,4,1977.0,0,1,358,5,5,2,203,0,0,0,0,576,2,0,0,7,2008,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1172,20,76.0,9120,3,0,6,6,1958,1958,0.0,3,4,4,4,3,0,662,6,0,599,1261,0,4,1261,0,0,1261,1,0,1,0,3,1,3,6,6,1,5,1958.0,2,2,433,5,5,2,0,0,0,0,288,0,3,4,1400,11,2008,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1173,160,35.0,4017,0,0,7,5,2006,2007,0.0,2,4,2,4,3,6,0,6,0,625,625,0,4,625,625,0,1250,0,0,2,1,2,1,2,5,6,0,3,2006.0,0,2,625,5,5,2,0,54,0,0,0,0,3,4,0,3,2008,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1174,50,138.0,18030,0,0,5,6,1946,1994,0.0,3,4,4,4,3,5,152,1,469,977,1598,4,4,1636,971,479,3086,0,0,3,0,3,1,0,12,0,1,2,0.0,1,0,0,3,3,2,122,0,0,0,0,0,3,2,0,3,2007,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
